path,size_x,size_y
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0229.jpg,396,180
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0230.jpg,405,180
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0231.jpg,418,197
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0232.jpg,409,144
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0233.jpg,405,168
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0234.jpg,394,176
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0235.jpg,404,172
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0236.jpg,411,170
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0237.jpg,411,168
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0238.jpg,401,177
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0239.jpg,419,184
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0240.jpg,409,157
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0241.jpg,405,173
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0242.jpg,403,152
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0243.jpg,404,170
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0244.jpg,395,173
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0245.jpg,434,222
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0246.jpg,392,165
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0247.jpg,429,136
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0248.jpg,396,160
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0249.jpg,413,172
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0250.jpg,420,182
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0251.jpg,414,149
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0252.jpg,411,176
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0253.jpg,393,156
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0254.jpg,393,224
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0255.jpg,417,161
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0256.jpg,419,200
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0257.jpg,395,139
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0258.jpg,392,171
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0259.jpg,424,138
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0260.jpg,440,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0261.jpg,399,191
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0262.jpg,387,494
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0263.jpg,436,257
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0264.jpg,393,149
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0265.jpg,356,376
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0266.jpg,392,238
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0267.jpg,398,221
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0268.jpg,408,162
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0269.jpg,416,174
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0270.jpg,420,164
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0271.jpg,414,155
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0272.jpg,420,169
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0273.jpg,407,152
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0274.jpg,410,164
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0275.jpg,401,124
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0276.jpg,400,130
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0277.jpg,412,186
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0278.jpg,399,182
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0279.jpg,400,156
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0280.jpg,404,176
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0281.jpg,410,161
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0282.jpg,406,139
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0283.jpg,405,116
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0284.jpg,420,164
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0285.jpg,409,159
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0286.jpg,412,156
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0287.jpg,408,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0288.jpg,402,139
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0289.jpg,405,167
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0290.jpg,412,161
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0291.jpg,415,157
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0292.jpg,416,149
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0293.jpg,411,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0294.jpg,408,162
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0295.jpg,410,173
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0296.jpg,423,179
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0297.jpg,402,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0298.jpg,405,156
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0299.jpg,415,169
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0300.jpg,411,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0301.jpg,398,156
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0302.jpg,403,158
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0303.jpg,394,166
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0304.jpg,428,201
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0305.jpg,405,175
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0306.jpg,402,172
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0307.jpg,407,148
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0308.jpg,394,129
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0309.jpg,432,166
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0310.jpg,405,170
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0311.jpg,406,162
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0312.jpg,418,161
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0313.jpg,397,150
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0314.jpg,404,218
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0315.jpg,408,188
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0316.jpg,398,127
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0317.jpg,402,131
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0318.jpg,399,184
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0319.jpg,402,142
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0320.jpg,427,193
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0321.jpg,406,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0322.jpg,426,182
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0323.jpg,416,166
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0324.jpg,431,193
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0325.jpg,412,163
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0326.jpg,402,178
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0327.jpg,403,141
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0328.jpg,405,143
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0329.jpg,406,152
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0330.jpg,419,172
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0331.jpg,411,194
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0332.jpg,413,199
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0333.jpg,400,155
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0334.jpg,402,145
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0335.jpg,405,139
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0336.jpg,407,148
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0337.jpg,401,141
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0338.jpg,401,163
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0339.jpg,398,133
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0340.jpg,408,144
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0341.jpg,412,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0342.jpg,399,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0343.jpg,402,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0344.jpg,403,173
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0345.jpg,421,131
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0346.jpg,396,141
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0347.jpg,409,171
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0348.jpg,412,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0349.jpg,404,144
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0350.jpg,404,146
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0351.jpg,407,157
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0352.jpg,410,197
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0353.jpg,404,174
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0354.jpg,410,178
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0355.jpg,417,172
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0356.jpg,404,148
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0357.jpg,398,132
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0358.jpg,421,175
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0359.jpg,401,158
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0360.jpg,400,144
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0361.jpg,406,174
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0362.jpg,417,152
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0363.jpg,403,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0364.jpg,406,157
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0365.jpg,401,135
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0366.jpg,409,178
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0367.jpg,404,143
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0368.jpg,398,229
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0369.jpg,395,160
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0370.jpg,399,113
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0371.jpg,401,159
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0372.jpg,412,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0373.jpg,404,134
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0374.jpg,398,140
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0375.jpg,403,136
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0376.jpg,398,162
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0377.jpg,422,220
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0378.jpg,401,153
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0379.jpg,422,184
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0380.jpg,403,147
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0381.jpg,399,150
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0382.jpg,413,140
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0383.jpg,406,171
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0384.jpg,409,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0385.jpg,402,170
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0386.jpg,423,211
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0387.jpg,404,165
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0388.jpg,395,138
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0389.jpg,406,152
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0390.jpg,399,133
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0391.jpg,417,143
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0392.jpg,409,175
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0393.jpg,408,176
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0394.jpg,402,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0395.jpg,406,160
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0396.jpg,423,167
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0397.jpg,401,148
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0398.jpg,410,159
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0399.jpg,411,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0400.jpg,406,131
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0401.jpg,399,117
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0402.jpg,404,157
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0403.jpg,396,148
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0404.jpg,409,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0405.jpg,404,179
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0406.jpg,407,170
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0407.jpg,431,217
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0408.jpg,424,234
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0409.jpg,414,212
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0410.jpg,398,137
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0411.jpg,412,119
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0412.jpg,416,149
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0413.jpg,407,130
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0414.jpg,416,151
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0415.jpg,410,164
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0416.jpg,407,154
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0417.jpg,414,161
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0418.jpg,426,190
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0419.jpg,402,155
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0420.jpg,395,163
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0421.jpg,406,168
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0422.jpg,401,126
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0423.jpg,413,169
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0424.jpg,401,124
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0425.jpg,405,113
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0426.jpg,404,158
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0427.jpg,403,120
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0428.jpg,407,149
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0429.jpg,411,119
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0430.jpg,405,112
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0431.jpg,409,183
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0432.jpg,457,169
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0433.jpg,400,103
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0434.jpg,409,138
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0435.jpg,408,127
C:/Users/jonas.freiburg/Documents/Niveau3/imagerie/traitement_image/projet/ledebruiteur/images/airplanes/image_0436.jpg,398,127
